Customer_name,Customer_url,Customer_review,sentiment
overly,https://www.productreview.com.au/consumer-profiles/64bce795-5e55-4870-88c0-876d90c4b44e,"I am really peeved about the riders. They generally make no effort to come to the gate and they call, im sorry but it says come to the from DOOR not sit out in the street. I dont want a call!! And tonight i ordered on the computer because my phone got wet and so i couldnt receive calls. Checked the computer and he has tried to call twice, i run out to the road and he is just about to drive off. He made no attempt to come to the door and said he couldnt open the gate. its a simple latch and the gate is only 3 ft high! He didnt make any effort to open it at all and just wanted some free food. I was livid.",Negative
Joel M.,https://www.productreview.com.au/consumer-profiles/3db475a1-2be1-4fd7-9c8b-31f471bfca48,"My girlfriend and I were going be out late due to me playing oztag , we ordered at 6.25 from Wok it up to be delivered to our door at 8:45 . We got home at 9:10 and received a message form this crap company called deliveroo saying they can not make it there cause wok it up is closed but we order our food to be delivered within their opening hours . This isn't the first time they have messed up . Deliveroo is the worse mob going and they should shut it down!",Negative
Celia Wan,https://www.productreview.com.au/consumer-profiles/ae92f1b0-4a3c-3772-9eec-ad12ad60feda,"I live in Australia and set my iPhone system language as simplified Chinese. Deliveroo set its language to Cantonese automatically. And there is no language setting in the app to change language back to English. Imaging all the names of Australian, Greek or Mexican dishes being translated to Cantonese. I could never search for anything. Even when ordering Chinese food I could not get the right name in Cantonese.
Another drawback is that it does not cooperate with good restaurants. Most of the times the restaurants that I wanted to order from listed on their competitors Ubereat instead of them.",Negative
Hudson H.,https://www.productreview.com.au/consumer-profiles/2c123016-48af-4bb2-99b2-22a4568d53b5,"I ordered in the after noon and has taken 2 hours to deliver and food is stone cold
This is the first time Im ordering from here and it will be the last time",Negative
0 star,https://www.productreview.com.au/consumer-profiles/6ecb798b-f631-4f52-964a-615e5f60cc39,Failed to deliver food order from local restaurant twice in one night with no explanation and $5 credit. Do not use this service if you are a customer or business.,Negative
Bea,https://www.productreview.com.au/consumer-profiles/008dc27b-f1a5-3cb6-af3f-ce6497058768,"After my order from Deliveroo took over 2 hours to arrive (with an original estimated delivery time of 25-30 minutes), the driver had the gall to ask for a tip! :O And as expected, the food was stone cold.",Negative
KTA,https://www.productreview.com.au/consumer-profiles/5e556339-44cf-4223-b3f4-a36ebd349202,"This company, Deliveroo is basically a scam as everyone mentioned below. None of the services by this company can be compared with similar apps such as UberEats.",Negative
EMJ,https://www.productreview.com.au/consumer-profiles/5b765d7d-ca29-4a04-acb1-0c2e431f4cf7,"Do not order with Deliveroo if you are anaphylactic as they do not take any notice of the allergy info you give them! If we had not checked the food and my daughter ate what they delivered (an hour late I must add), she would have died!! Terrible experience!!!",Negative
Chris,https://www.productreview.com.au/consumer-profiles/de738e49-dd63-43c6-acdc-742d27cde21d,"Deliveroo offers item through their app and websites, order rejected as item is not available. Beware of baiting from Deliveroo to harvest emails and customer information. Can only deactivate accounts and cannot delete, which means they will most likely on-sell your information once you register",Negative
Zachary,https://www.productreview.com.au/consumer-profiles/4f830bbf-4fa6-4633-8b08-c8d80b164783,"I started an order at 11:28 (that was when checkout was successful).
Deliveroo said the order will be delivered at 12:30-12:40. No problem.
It is currently 1:07 and I am still waiting for a Deliveroo rider to get my order. I have been told my order would be delivered by 3 different drivers, and all 3 seemed to have cancelled their orders.
I contacted support, and it seemed like he made someone take the order, ironically, the last person I seen who took the order and then bailed on it.
They said they credited me my order, but didn't get a refund.",Negative
Shee,https://www.productreview.com.au/consumer-profiles/b56c59b2-5305-3c18-87d9-654a82455455,"So ordered from #guzmanygomez on #Deliveroo two nights ago. $10 for drinks that never came. Wrote #deliveroo got NO response. Wrote #deliveroo again and got told they wouldn't refund but they'd take my feedback for next time!
So now #deliveroo can charge you and the restaurant can not send it but no refund for stuff you didn't receive!
I'm not just giving you $10 for nothing!!",Negative
Lee,https://www.productreview.com.au/consumer-profiles/a01016a1-ef15-400d-9491-380136ae16d5,I ordered my food. I realised i put the wrong address in. I jumped on to live chat and asked to change my address to the correct one. I gave them my correct address. She said the order I gave her was the same one on the receipt.,Negative
Lili,https://www.productreview.com.au/consumer-profiles/f252641c-ff7a-304c-b5ad-d42b9b6029d6,"Never got my food driver made status delivered never got it, live chat was shocking. No one to talk to. Call them up and you're on hold for an hour",Negative
Indigo P.,https://www.productreview.com.au/consumer-profiles/d25fa54d-edef-4aee-8b6f-57e76871dfde,"Ordered food and the restaurant informed Deliveroo that there would be an extra charge due to an allergy note I had left. Deliveroo tried calling me about this and left a blank voicemail, so I called them back and they said no notes were left on my order- that everything was fine. I then received another voicemail, as Deliveroo tried calling me while I was calling them back. They said that they had to cancel my order. My order was cancelled and they said I would receive the money back in 1-5 business days. I called to complain, because now I di...",Negative
Lois,https://www.productreview.com.au/consumer-profiles/0474efba-cb50-4eef-8ec1-33d0cf40be48,"when I tried to order some food, even though I have not completed my order the payment was processed.
Please do not order any food from this Website. It was happened two times. And when I complained about this they answered only at the first time. They will never answer for your second times. I've already tried to contact them, they never answer that.",Negative
MrR,https://www.productreview.com.au/consumer-profiles/65cfb649-b209-42e2-8112-8418b977ef31,Promise quick delivery times to capture your business. Only to extend them out continually for up to 2 hours! Tried canceling after they had not delivered 90mins after the promised eta only to be advised they could not do anything. Even though food was not ready and no driver had been assigned,Negative
Mich E.,https://www.productreview.com.au/consumer-profiles/bba8ca61-3932-47be-baf4-0cb432ee7d72,"I just ordered from Yim Yam in Yarraville- 50 mins for the order, then the driver cancels on the way to me. So I speak to customer service and they issue me a $10 credit and re-order the order telling me it will be another hour. An hour passes, and again, driver cancels. Absolutely the worst and I will NEVER use Deliveroo again. Deliveroo can deliver themselves to a bin.",Negative
Atena,https://www.productreview.com.au/consumer-profiles/11989583-8a08-3c28-966d-ed936184c9d6,"Seriously from every 10 orders, 9 of them never delivered. Dont know why Deliveroo cant fix the issue with drivers. We complaint so many times but they just dont do anything",Negative
Oztify,https://www.productreview.com.au/consumer-profiles/1878f3e0-5aff-41b7-ba73-ab71091263c9,"Only rate 1 star as could not rate Zero. Wife found a small fly in her ramein on evening 29/10. Made a complaint to Deliveroo and sent pictures of the uneaten food. Requested a refund. They apologised informed a senior would handle, got email from a senior to who basically informed me to be patient while they investigate. This was three days ago now and the issue is still not resolved. My last email I sent requesting an update has thus far been ignored.",Negative
corey,https://www.productreview.com.au/consumer-profiles/ff102a87-fb81-3f73-b3e4-e8571915c2a6,"Two nights in a row I ordered from deliveroo, last night in southerland NSW from Guzman Gomez at 3pm the order was promptly made and I waited for over an hour and a half to which as you would guess the food was cold and inedible, I had an email apologising for the delay and given a 10 dollar voucher, hardly compensated for an absolute failure. This brings us to tonight, my parter ordered KFC ACT Griffith at 830pm we waited till like 925 and chatting to the useless company they said due to lack of drivers they would now have to cancel the order but gave a 5 dollar voucher .... completely unacceptable and should either change their crap business model or close down. What a useless food delivery app. Dont waste your time or money",Negative
ACom,https://www.productreview.com.au/consumer-profiles/36981597-de7a-3ba2-90a4-564cccec4a7f,UPDATED: Deliveroo sent me a $10.00 voucher for my next order. It is appreciated but I do wish they could have a feature to say that there are extended wait times.,Positive
Cristina F.,https://www.productreview.com.au/consumer-profiles/ff089d7d-0187-4254-b88e-cacbf8d5fff2,"After 45' they cancelled our order because the shop couldn't read the order!!!! Very poor customer service, they took ages to answer. Will not order from delivered ever ever again",Negative
Elise Peate,https://www.productreview.com.au/consumer-profiles/ce5415b9-f29a-3ce1-a57b-e21c0740ad15,My account was hacked and had 3 transactions processed within 1 minute. I immediately reached out to support and notified them. They asked me to send through the transaction IDs and they would open a case. I was told it would be resolved within a couple of days.,Negative
Rebecca,https://www.productreview.com.au/consumer-profiles/40ca5c2d-6691-4b12-93b1-539dc1ce63ad,Ordered 1 hour and 15 minutes before being told my order wasnt accepted. 2 hungry children and it now after 7pm. Extremely poor form. Wont be using Deliveroo again or the restaurant from which we ordered.,Negative
Claudia A.,https://www.productreview.com.au/consumer-profiles/98a2dc11-dac2-4abc-8eb2-4346be8c2a40,I have already sent this twice. Starting to get confused now of what is going on as I keep being asked to send prof of my order.,Negative
Claudia A.,https://www.productreview.com.au/consumer-profiles/98a2dc11-dac2-4abc-8eb2-4346be8c2a40,I have already sent this twice. Starting to get confused now of what is going on as I keep being asked to send prof of my order.,
vkensington,https://www.productreview.com.au/consumer-profiles/a07a2712-ea9b-3069-8c94-06835b2634eb,"I received food from a Thai restaurant which had hard plastic in it. I contacted the restaurant, Phams noodle house in Campbelltown, and they informed me that there was nothing they could do help. I contacted deliveroo who informed me that the appropriate team would contact me. I asked what I was meant to do for food in the meantime and they just had the same a answer. They escalated my issue to a supervisor who had the same answer. They were completely unhelpful and suggested I waited for up to 48 hours for someone to answer me and possibly provide me with a refund.",Negative
Mingming,https://www.productreview.com.au/consumer-profiles/d9b2eb39-20e4-4cac-9f41-2cfb972dc5cc,I've accidentally subscribe for the deliveroo plus and I contact them immediately to refund my money.They said it gonna process it in 7-10 days but I've never received it back.,Negative
Jodie L,https://www.productreview.com.au/consumer-profiles/774ad40f-8f6e-331e-ab6a-196041193538,"Deliveroo debited the account of funds, not just a hold and the restaurant rejected the order. Ended up $103 out of pocket and no dinner. Called the customer service line to be argued with that they hadn't taken the funds, even though the balance in the account had dropped by $103, told that I would have to wait 5 business days for the money to be returned. After asking to speak to team leader, was put on hold for 15 minutes before being told no one was available to speak to me.",Negative
Sonny E.,https://www.productreview.com.au/consumer-profiles/28830e32-b800-4c56-beb9-b7f603e4f9ee,After several bad experiences with Deliveroo delivering our meal late (and cold) this last time takes the cake. The delivery was late yet again which did not surprise us as Deliveroo seem to have issues finding drivers meaning your food sits there getting cold... this time we went outside to meet the driver and collect our food only to see our entire order fall from the bag and splatter all over our driveway. The driver mumbled that he would call head office to organise our order to be sent again and he would fix the issue. So we went inside to...,Negative
Dr Matt Sowa,https://www.productreview.com.au/consumer-profiles/6d58d19c-1696-3422-9f5c-dabb1877a2fb,"Again made same mistake food ice cold, nobody knows whats going on - they can stick their $10 credit up their Bam I wanted warm food $80 went to bin. Extremely disappointing again.",Negative
Kent Andrews,https://www.productreview.com.au/consumer-profiles/c2a9133b-012f-4344-a6b1-16c8ce118a2f,"Never got my food. I ordered pizza at 17:38 tonight - web response said food would be delivered between 18:05 and 18:15 - they called me at 17:53 and said driver is at my hotel can I meet him in the lobby. Seemed too fast to be true but I said sure and went down straight away. No driver and front desk said they saw nobody. I wait 15 minutes, no driver. I call Deliveroo and they say driver left at 17:58 because he had waited 11 minutes for me....what??? Then office says its my fault so in such a case customers get no food and no refund, but they...",Negative
Angry customer,https://www.productreview.com.au/consumer-profiles/1bd5e00f-915b-44de-bc34-3a3c912b6a26,"1. Call center is based out of a cow slaughter house. So when there is no cow, they will receive and say sorry 100 times.
2. After you book the order in app you have to call the restaurant and ask them ""hey have you see my order""
3. They take 20 $ per month + charge the delivery fee.",Negative
Brian,https://www.productreview.com.au/consumer-profiles/343ab96e-8b01-4003-8728-84f8f8f7e052,"07:50 PM. I’ve worked late and we decide to order in instead of cook. I’m starving... 08:20 I get a call... The driver had a problem with their vehicle and could not deliver. Do I want to organise a re-delivery. It may take another 30 mins... Even more hungry now. Cooking will take probably longer than that. So I say, thanks for letting me know and yes, please re-deliver. 09:45, I’m starting to get pants of hunger pain and call them up: What’s happened to my order? Oh, our records say the food has already been delivered... WHAT?!?!? Really sorr...",Negative
sydneyfoodie,https://www.productreview.com.au/consumer-profiles/7f5899f9-9ce9-446b-a2ce-0ad35db8e546,"Had two Deliveroo accounts - both had password details stolen and the accounts were hacked. Both times, orders were made and Deliveroo had no idea how it happened and could not provide an explanation or solution. This has never happened with any other company and I am utterly mortified.",Negative
Karen G.,https://www.productreview.com.au/consumer-profiles/4cc7c11e-b34e-4b8a-9b8b-1d512a90ac26,One of our fave restaurants order but the took 71mins and we were a little over 1km away and it was delivered cold and soggy. The restaurant was previously on Uber eats and was delevered in 1/4 of the time piping hot. Won't use Deliveroo again. So this restaurant misses out from us.,Negative
hungryinrichmond,https://www.productreview.com.au/consumer-profiles/f1e4ee2f-329a-4b0c-8f00-8e47723ebda6,"I ordered food to be delivered for a group of people working over the weekend. No update was provided by either the restaurant or Deliveroo. After waiting 40 minutes past the delivery time given by Deliveroo I called them to find out the status of my order. It was only then that I was told that it would not be delivered. When I tried to cancel the order online, I received a message that the restaurant was making it and it couldn't be cancelled. Absolutely the worst experience. I will NEVER use Deliveroo again",Negative
Elle,https://www.productreview.com.au/consumer-profiles/57155079-5025-308d-9235-b00733cde5d8,"Wish I had read these reviews before trying this service.
Customer service girls were polite and genuinely mortified by the situation but unfortunately the delivery service was still a total failure.
When food didn't arrive the first time I called customer support who reprocessed a fresh order to arrive in 35 minutes. Another hour later and still no food.
Restaurant said they prepared it twice and it was collected both times but no one could tell me what happened to my food.
No more Deliveroo for this family.",Negative
ANO,https://www.productreview.com.au/consumer-profiles/24441c84-7470-4b43-9a39-503c4a45fffd,Ordered food and 3 items were missing !! I contacted Deliveroo stating this and they said “sorry we cannot issue you a refund”. Seriously ?? What a joke of a company. I want my money back,Negative
Maria del Pilar C.,https://www.productreview.com.au/consumer-profiles/02c8e31f-3059-47a4-b92b-ce320a2b0f83,"Order from Burgers n base my food never made it and apparently the restaurant is not working but deliveroo still have it as a working one, got my money the fee for delivery and more than an hour later still nothing never again",Negative
Luci,https://www.productreview.com.au/consumer-profiles/9dc62314-deb2-4b82-883f-c07a20ceca85,I accidentally ordered my food late at night after a hard day at work to my work address where sometimes I order work lunch I couldn’t contact the driver to cancel and change the address Deliveroo understood the embarrassment of Ameal been left outside my work and removed and replaced it and refunded at the customer service was outstanding friendly and understandable for a first and only mistake in years of ordering from them I am so thankful to them,Positive
Mel,https://www.productreview.com.au/consumer-profiles/64e5d65e-417f-3528-83aa-fb4966ae5c33,"Cant put dietary exclusions on the order.
The contact restaurant button doesn't work. Live chat cant amend the order, cancel order button doesnt work. No refunds either. Deceptive company.
Buyer beware!!! Breach of nsw food act no being able to state allergies on orders.",Negative
Simon B.,https://www.productreview.com.au/consumer-profiles/baa22906-1b42-485c-b69c-b6cb6ec0d3cd,"Have had good experiences even when we have made errors with our order. Accidentally put in the wrong address one night and they were very quick to fix the issue, i was impressed enough to leave a review",Positive
John,https://www.productreview.com.au/consumer-profiles/43a2ec11-2722-485b-849c-a73b3550e3f2,Waited 2 hours for cold food. Terrible customer service from call centre with no help or care. Assume they won't be around much longer. Looks like a business destined to fail.,Negative
Eloisa S.,https://www.productreview.com.au/consumer-profiles/f8bccb97-7423-4d0f-b4f2-f891d6064a92,"I ordered for the first time and after waiting for almost 2 hours, I had to cancel.because no rider was available, what a waste of time, will never use deliveroo again",Negative
Gabbie,https://www.productreview.com.au/consumer-profiles/7abbf48c-c630-46f4-9a52-f7058a1fde64,I will never use this service ever again. I waited two hours for a meal that said should have been delivered within 15 mins. When the food arrived it was stone cold. Never again,Negative
Unhappy,https://www.productreview.com.au/consumer-profiles/81e2b9d7-5f6a-448e-ba66-9ece62fc0690,8pm order cancelled when no prospect of delivery at 930pm. Then the argument as to why it would take 5 days for a refund to be processed.... Bye bye deliveroo,Negative
Debz,https://www.productreview.com.au/consumer-profiles/3d741535-4cc2-371a-baec-6b6a20dd5992,Ordered from guzmans and never received it!!!!!,Negative
Magda,https://www.productreview.com.au/consumer-profiles/a805a45e-7916-4446-88f9-27c4ed15fa1b,"Placed order at 6pm - Order was supposed to arrive at 7.10pm.......at 9.15pm driver still had not been assigned to my order!!! Kids waiting for their pizza!
Would never use Deliveroo again!",Negative
Sandra,https://www.productreview.com.au/consumer-profiles/837ddab3-16a9-44ee-9d25-69b22a440449,"DO NOT order with deliveroo! Terrible customer service and very disappointing. After I ordered my food the first time, the delivery was cancelled as the driver had a ‘problem’. Then the second time the order was put through, after 50 mins the order STILL hadn’t arrived. The restaurant said the driver had left with the food 30 mins prior. I live 15 mins away from the restaurant. I called the restaurant again who had to make the order for a third time, and personally deliver our food. I feel sorry for the business owners who have to deal with this type of ridiculous company. This is extremely disappointing when you have a hungry family waiting for their dinner. I will NEVER use deliveroo again.",Negative
Sam,https://www.productreview.com.au/consumer-profiles/5848abc4-2376-4d6e-b8e3-c76c4897e19e,"Take customers money without the order being processed to the restaurant. My partner lost $40, the restaurant turned out to be closer then he waited 10 days for a refund.
I lost $30, order didnt go through - now day 12 no refund. Manager got on the phone arguing to me that I haven’t paid anything even though my bank CLEARLY showed I did. Disgusting customer service, scammers! DO NOT USE DELIVEROO!!! I’m shocked at the way they treat customers and access their card ILLEGALY!",Negative
Kae S.,https://www.productreview.com.au/consumer-profiles/a969b893-4024-454f-a02e-9a93b6c30c6d,"Waited a ridiculous long time, app kept updating saying it was being picked up.. then it’s go back to waiting for someone to collect.",Negative
Patp,https://www.productreview.com.au/consumer-profiles/6cc1870a-14df-446b-8245-a5872eb4690f,"> Never have riders available
> Ordered over 2 hours ago and they can't find a rider
> Decide to notify of rider after long periods of waiting
> The most inconvenient and delayed service
> Need to be closed down as extremely unreliable
> Every order results in a complaint to the help desk",Negative
Marcel Albert,https://www.productreview.com.au/consumer-profiles/fa2fce7a-109c-445b-ac8a-a560427b677a,"Ordered around 6.30pm, now 8.20, still nothing. On the chat thing it says a driver is found... congratulations
We have a hungry child that needs to eat and go to bed for school tomorrow!!!!
Never again!!",Negative
Magdalena,https://www.productreview.com.au/consumer-profiles/d920577d-73ab-4438-ae85-e6fa7e50337d,"I very disappointed and l’m disgusted how they treat customers. They don’t take any responsibilities and they brushed off with slogan like sorry for the inconvenience
Horrendous experience, never again",Negative
Sara,https://www.productreview.com.au/consumer-profiles/3ddca140-5d06-4653-a8d8-0a4f68cc56d7,"Decided to spoil ourselves and order from a local restaurant. Wait time of 70-80 minutes, happy to wait.
Pick up time came and went with the time just updating......
An hour after the delivery time I receive a call advising that order will be cancelled. I’m still on the phone with them but after 30 seconds I get a text advising it has been cancelled.
They advised the funds will be returned in 5 business days!
Oh but the full amount will also be credited to my deliveroo account. Told them no thanks will never use you again!",Negative
Josh,https://www.productreview.com.au/consumer-profiles/33fe8b5f-7ac6-4549-a7fb-61beea590399,2.5hrs after ordering they cancel.... Not once but on two separate occasions. You call and they say your order is next to be assigned to a driver which is crap.,Negative
AndreaGuerrero,https://www.productreview.com.au/consumer-profiles/028a0999-6576-4fb9-8361-4220a3fdb6d4,"Deliveroo clearly don’t care about customer satisfaction. I will never order through this platform, because any company who doesn’t stand behind its services and who ignores the costumer once there’s a concern is definitely a shady company",Negative
Tarek,https://www.productreview.com.au/consumer-profiles/65416fa5-b0f4-473e-8028-e82c53357aa9,"I have used Deliveroo 3 times in the last 2 weeks. Two of those times they couldn't find a driver to deliver the food and had to wait 2 hours for my food to arrive. I called the restaurant to see what is going on and they said Deliveroo cant find any drivers. So I ordered my food through Ubereats and it was delivered in 25min!!!
When I escalated the customer service team did not understand my concern and frustration and were absolutely useless in finding a solution. I will never use them again. STAY AWAY",Negative
Sarah N.,https://www.productreview.com.au/consumer-profiles/fb9702e7-1ee0-43c6-86e5-c00a6765d6ea,3 failed payment attempts- not my fault. Wasted an hour out of my life trying to order a pizza. The operator said it was my card but there’s no issue with my card! Ended up using the same card with another company - no problem! Never touch these guys - look at their terrible reviews and similar issues!!,Negative
Sea,https://www.productreview.com.au/consumer-profiles/80bbda02-61a3-4b0f-a58a-febe55ab4dcb,"Their website broke when I tried to pay so gave up and ordered elsewhere. Ended up having 5 pending charges from Deliveroo which caused my bank account to go into negative. They took no responsibility. Just kept saying its the banks responsibility ... All they had to do was contact my bank to authorize the void transactions so I can get my money unheld straightaway instead of waiting 8 to 10 business days. Account still in negative, and Deliveroo don't even offer anything to compensate the fact I have no money to spend for 10 days. Not even an apology ...",Negative
arthritic,https://www.productreview.com.au/consumer-profiles/db3a460b-04e4-396d-a76d-d3aed143854b,had the orders placed in cart then ready to pay by paypal but after 10 minutes and many times I have tried but failed with same message saying Sorry we cannot connect to PayPal. Please try again in a few minutes. Not worth it. Sorry Deliveroo is not recommended when you only have paypal.,Negative
Charlie W.,https://www.productreview.com.au/consumer-profiles/339ffe67-c2b6-427f-ac3d-e7a6e9450bb5,Delivered the wrong order. Driver mistake. Refused to take responsibilty for it. Its a simple business...how hard is it to own up to it? Problem with overseas operators is theny have no skin in the game. Never using them again.,Negative
Lee,https://www.productreview.com.au/consumer-profiles/c1489172-1cf1-4f33-bf1d-801793c446d6,Ordered food through this disgrace of delivery service who ended up cancelling my order after I contacted them in regards to my delivery and where it was. I was then told they couldn't supply a rider to do the delivery. How do they call themselves a delivery service but cant deliver our order. Terrible customer service. Maybe dont operate if you dont have drivers to deliver.,Negative
Jaycee38,https://www.productreview.com.au/consumer-profiles/35e35608-5dbc-3f15-9512-023ba2a9f583,First attempt food was stone cold. Wrong order and our chips were half eaten. Groused our by lack of hygiene strangers touching our food. Thankful we were given full refund.,Negative
Rob,https://www.productreview.com.au/consumer-profiles/09f42305-209a-3a26-9dd8-6ac86e4fa104,"Delivered half my order after being an hour late. Initially did not offer credit or refund on the food i paid for which did not get delivered, however later agreed to add credit to the account. Annoying that it wasnt offered straight away however at least the credit was refunded.",Positive
Steve,https://www.productreview.com.au/consumer-profiles/6a66c0e8-3d11-3e34-bc5b-4bca24a2f9fc,After waiting over an hour it became apparent my order had been delivered to another home. Still waiting for my refund to be processed. Food order ultimately cancelled my family went hungry for a bit until we made other arrangements. Customer service was poor also when reporting the lost food.,Negative
Taylor,https://www.productreview.com.au/consumer-profiles/2bbff971-6b94-4930-aca3-56f82c3df7fc,A cyclist from Deliveroo picked up my food- it took so long for the food to get to me (45 minutes) that once it arrived the food was cold and the nachos I ordered had soggy cold chips that had been thrown around. The nachos were inedible so I put in a complaint and they did nothing about it. Wouldn’t ever order with Deliveroo again.,Negative
Charley,https://www.productreview.com.au/consumer-profiles/7d04c70d-5821-4196-a13c-4e03b74d148c,First time ordering with Deliveroo.,Negative
Glynn S.,https://www.productreview.com.au/consumer-profiles/1f784c37-69fd-4bb6-83e1-ef0f4af4b41d,"Received a call around the estimated time of delivery, to inform me they didn't have a driver in the area. While on the phone the rep found a driver and dispatched them. Nearly 20 minutes later my order was cancelled the excuse was that the driver didn't arrive on time.
I have asked for a full refund, including the value of the voucher I used as this is an unacceptable breach of conditions.",Negative
Annabel,https://www.productreview.com.au/consumer-profiles/6afd731c-c811-3367-9156-4d8c7d9cd864,This company suuuucks! It doesn't work. Nothing and no one you call or live chat with can get it to work either! Will never try again! I have no clue if anyone else has ever managed to get actual food out of this service but it certainly has ALL my personal information now :/ I hope that's not the real reason this company exists!!,Negative
Microbel,https://www.productreview.com.au/consumer-profiles/af50ddbd-c511-3762-9941-09ee28d5eac3,"I was surprised but this was the first time I'd used deliveroo and I'm generally happy. The app kept getting my address wrong and would default to the house next door. So I rang the restaurant, they were happy to make a note and inform the driver. The driver rang me to check the address and food was delivered quickly and with friendly service.
I might try again, but I think I got lucky with switched on restaurant and driver. Mightn't be next time, but we'll see.",Positive
Smiley,https://www.productreview.com.au/consumer-profiles/b9bdeab5-7c0c-3cea-b3c5-4bf23fa7b054,"I have now experienced menu log
For the same service you both deliver and must say no comparison. Their service, hotness of food and all experiences are amazing - you should take notes from their service",Negative
Angry steve,https://www.productreview.com.au/consumer-profiles/6e99f5fc-5b82-4497-9af7-6f6dd4f8a4ad,"Disgusting service. Waited an hour for my food, called twice from Deliveroo advising it’ll be another 10minutes. However this was not the case. Still waiting.
I have ordered from Deliveroo multiple times previously, the order I had made was $50 plus and they want to give me a $15 voucher?.. don’t forget they charge you $10 for delivery.
What an absoloute joke!!
Good to see you value your customers.
Take a leave out of Uber eats book you dogs.
I will ensure you never get a freaking order off me again, scum of the earth rats.You will not have my service ever again and mark my word I will be informing everyone.
Deleting the app.",Negative
Tom,https://www.productreview.com.au/consumer-profiles/dcd92741-14bc-41b0-8d20-60ee71a7c7f9,"Ordered food, went to the wrong address. Ordered again, gave me a $5 discount never came. This is factual and not over exaggerated.",Negative
Josh H.,https://www.productreview.com.au/consumer-profiles/16a8c03c-1fc8-4ad3-9c3f-b0d3f6e3e851,I ordered two nights in a row both times no drink. Had the first one credited and tonight’s one refunded. Last time I use this service! Same driver both times.,Negative
Frank,https://www.productreview.com.au/consumer-profiles/37834a75-3241-3ca4-88b3-c83afdd444e1,"I feel that the drivers with Deliveroo are the bottom of the barrel. Used uber eats in the past, foodora, menulog and eatnow and I've also been a paying Deliveroo premium subscriber and I'll say there's no poorer service.",Negative
Jennifer,https://www.productreview.com.au/consumer-profiles/932826e4-c205-49ce-9192-24b838d2bec2,"My food did not get delivered. I then received a call from deliveroo help centre whom said “ the driver could not find your address and your food are given to the homeless, and we do not refund for this“.",Negative
Mel,https://www.productreview.com.au/consumer-profiles/08e61912-41fe-4898-863b-f13dc9f90eda,"I was signing up to Deliveroo because I was sick of Uber eats lack of ability to deliver hot food. Deliveroo offered a 7 day trial for free delivery, I went through the process and then it charged me $18.99 straight off the bat for a monthly subscription. So now I have paid $18.99 and not even made one order yet. Not to mention after signing you up it takes you to a new page and the order you were trying to make has disappeared!",Negative
BecF,https://www.productreview.com.au/consumer-profiles/21083c18-5ab1-4110-af4e-b748f15f2c7a,Do not use these halfwits!,Negative
Mike,https://www.productreview.com.au/consumer-profiles/4021d215-3428-4a8d-a9bf-b96e8950bf07,Absolutely appalling service. My meal was ordered and credit card charged. Failed to deliver my meal. Customer service tried to blame me. Will not be using them again. No wonder your ratings are so bad.,Negative
Mel L.,https://www.productreview.com.au/consumer-profiles/2c8618f3-e92b-4890-8f00-214d971e1490,"Placed my order at 8pm, it’s now 9pm and still waiting for this stupid app to try and find someone to pick up the order. If there’s ever a next time, will be sure to place my order 2hrs before I’m hungry.",Negative
Scarlott Underwood,https://www.productreview.com.au/consumer-profiles/2958bb16-f25f-41e0-9ff2-40606de50aa0,"Deliveroo has failed me on more them occasion. The lack of drivers make them literally so un reliable it is not funny. You would think that living in a High rise tower, with state of the Art intercom at the door would make deliving easy. Not for these guys, my last order took 1.5 hours to be delivered from time it was dispatched from the store. The rider took so many detours, finally pulling up 3 streets away, constantly sitting there just calling me, telling me to come get the food, he was illegally parked. I tried on so many attempts to get h...",Negative
Corey W.,https://www.productreview.com.au/consumer-profiles/962962d1-4f8e-497d-80f2-561cb7b7fc36,"Waited over an hour and a half for food to be delivered as they kept telling me there was no drivers available.
Eventually got delivered two containers of gnocchi instead of two pizzas. Waste of my time. Ended up driving to pickup my own pizza and the restaurant even told me to never use deliveroo as they always have complaints. Stick to Uber eats... deleted the app will never use deliveroo again",Negative
Unhappy,https://www.productreview.com.au/consumer-profiles/78a8b411-c4e0-48d4-b916-6fb654f149fa,"I had ordered Thai soup from a restaurant that is 5mins from my house and in the same suburb. The Deliveroo driver went to three suburbs away and then came to my house an hour and a half later, he had my food with him for over an hour. I asked why did he go that way when it’s up the road from my house. He said that there was a detour..... a detour that sent you three suburbs away hahaha yeh right. This has happened before, Deliveroo should be taken off all together and just let Uber do the job.",Negative
Bella,https://www.productreview.com.au/consumer-profiles/acf5995f-22ab-491f-a69e-4d365d7db385,I placed an hour and the arrival time was 1 hour 45 mins later than what it was meant to be. No drivers available? Isn’t that your one job? Cold food/inedible. Waste of money better off walking there and back & it’s a 30 minute walk.,Negative
Bill,https://www.productreview.com.au/consumer-profiles/bbb057b4-ca75-38b0-a7ea-cd4b60492f8f,"I ordered some food from a restaurant which was only 5 min away at approximately 8pm... App said est delivery time approx 825-830pm , food was ready at 830pm by the restaurant as per the app said...Just waiting waiting waiting...To find a driver... Long story short food delivered at 9:14pm! Food was cold...Had lost my appetite by then... No more deliveroo...App deleted.",Negative
Madonna,https://www.productreview.com.au/consumer-profiles/06bcc614-de6e-4d00-9031-dc315de891fb,I placed an order and left the driver with specific instructions on how to get to my place and instead of calling me to confirm my address he canceled my order. I tried to phone his number twice but no response.,Negative
