Customer_name,Customer_url,Customer_review,sentiment
Not Happy at all,https://www.productreview.com.au/consumer-profiles/cf4a005f-467c-4805-8426-6b5c2d9c264c,Nearly every time I order from Menulog a certain set of drivers can’t enter a unit number an address correctly into the maps and the order gets delivered to a different address. When the order eventually turns up the drivers accuse my of getting my address wrong. They need to learn how to correctly enter an address and unit number before being allowed to do deliveries !!!,Negative
Danielle W,https://www.productreview.com.au/consumer-profiles/d0c1d10b-099d-48ff-bc34-2113ddd2a836,"Useless drivers, can’t find clearly numbered letterbox and house and delivered to wrong person. Customer service is a joke. I rang as soon as I saw it was delivered to the wrong place, she said she’d call in 5-10 minutes. Half an hour later I called menulog back to be offered a voucher less than purchase. I told her it was not good enough so I was put on hold to speak to another member. Half an hour later the resolution is a voucher worth less than I paid or a refund. This is the second time they’ve delivered to the wrong house. Lucky the first time it was my next door neighbour who was kind enough to bring it to me. Never ordering of menu log again.",Negative
Neeraj,https://www.productreview.com.au/consumer-profiles/9b20422a-d919-319b-bac4-7d11070d8872,"Menulog charges the highest commission from restaurant partners. The company is the only one which charges penalties from its restaurant partners! However, they are so incompetent that they can't even copy the menu correctly that is provided to them affecting your brand. A company where the operations people work in cellos! Extremely difficult to deal with them. Restaurant partners beware.",Negative
Tsimp,https://www.productreview.com.au/consumer-profiles/59c7b9ea-7327-451d-b926-f26e54a4c9d8,"Ordered KFC from menu log at 7:50, was to be delivered at 8:45. At 9pm it had been collected and was due to arrive within 5mins. I looked at were the driver was and the signal had been lost gave it another 10min and signal was still lost and hadn’t received my order. Msgd menu log and after 20mins they told me that the courier wasn’t the one who picked up my order. So god knows who did. Customer service was good and they are refund long money but I was online to them for nearly an hour trying to sort it out. This is the 3rd time I’ve had problems with menulog. I have deleted the app and never ordering through them again.",Negative
DanM,https://www.productreview.com.au/consumer-profiles/cf8754f3-4e53-48e8-b68d-7aa0301fc916,This has to be the worst delivery service ever created. 3 out of 5 orders took over 1.5 hours and the last order was too much for me 2 hours and 15 minutes and the order had missing and incorrect items. Never ever ever again will I use this useless company and you shouldn't either.,Negative
Asd112234,https://www.productreview.com.au/consumer-profiles/cb304c57-c730-4f73-baf9-f35c74ddbe56,"This isn't the first time Menulog has failed to deliver food on time or even at all for that matter. Tonight I ordered food and was told it will be delivered in 30-40 minutes (not bad considering its a 15 minute drive). 45 minutes later and a driver still hadn't been assigned yet. I was just about to ring Menulog when finally a driver was assigned. Another 30 minutes and the driver finally left the restaurant, now this is where it gets good. The driver would conveniently turn off his GPS for 5-10 minutes making other pickups/deliveries on his w...",Negative
Chloe,https://www.productreview.com.au/consumer-profiles/e6e40a1b-9092-45bd-a2af-7e1d3f5f425f,Worse people ever stole my food and won’t give me a refund because your driver marked it off delivered so yous can’t help with my money back scamming company needs to be shut down!!!,Negative
Michelle Oriani,https://www.productreview.com.au/consumer-profiles/67f5cfab-25b7-4f11-a1ab-51db38cab20d,"I was in a trip- central coast and I ordered a menulog there. I waited for my food for 2 hours, called the restaurant 5 times ( always saying it is already in the way), i chated with you guys for 3 or 4 time too from menulog- the team called the restaurant... same same.. “just wait a few minutes more”
After 2 hours and 15 min- in my last call to the restaurant- they cancelled my order as they dont have the delivery guy.... how bad is it from a app? Did menulog check the patnership?
I ending up sleeping without have dinner as it was 10 pm alread...",Negative
Baz,https://www.productreview.com.au/consumer-profiles/6f1cbed3-78be-4ee1-8b75-a7754f154e30,"I’ve never experienced worse customer service in any business dealing ever. No care factor at all. New menu released 4 days early so customers were ordering items we didn’t have. They then took 2 weeks trying to fix it and made it worse. The account manager allocated just stopped replying, I’ve raised several ticket, have had 20 phone conversations with them, resent my menu, spent literally hours on the phone. And still no where nearer to being resolved. Businesses are hurting during COVID, Menulog has amplified that. Disgusting to say the least.",Negative
Adrian T,https://www.productreview.com.au/consumer-profiles/204c975d-11e4-3b9b-8fbb-deaa29f417ed,First of all - there needs to be a zero star option.,Negative
Deb,https://www.productreview.com.au/consumer-profiles/7b474d90-8097-3802-8975-7a5cc0fb79eb,Ordered food at 1745 . They took order and money . 45 mins later get a message to say sorry we can't deliver to that area. Every other company does just not menulog . Waste a space . Use Uber Eats every time,Negative
Des,https://www.productreview.com.au/consumer-profiles/23ecbc00-1f7b-4132-9bd3-6f78145aadaa,"Ordered at 6:30pm. Still waiting confirmation of order at 7pm. Lied to by Menulog saying food on its way, will be delivered at 7:30pm. Rang restaurant directly. Told hasn’t even been cooked. Rang Menulog again. Lied to again saying restaurant had issues with my order - total lie. Ended up having to go pick up food myself at 9pm, 2.5 hours after order as no driver turned up. STAY AWAY FROM MENULOG. Literally a total waste of time.",Negative
Brendan,https://www.productreview.com.au/consumer-profiles/334bfc01-59d0-3afa-87c3-c8548bc760bd,Got my chicken burger tonight with no chicken in it. Just salad and sauce. Spent over $20 on the meal. They would not refund me. Just offered a $10 voucher. Don’t waste your time with Menulog seriously!!,Negative
Reema Maingi,https://www.productreview.com.au/consumer-profiles/754301ce-7607-4491-b9f4-78ba7f655d91,The service is pathetic. The customer service is worst i can say. I will never order from them. Hv waited for 1 hour for my food and these people were still waiting to assign a delivery guy to pik my order. Atlast i had to go and pick my order from the restaurant.,Negative
PFC,https://www.productreview.com.au/consumer-profiles/c856d6f7-417a-4841-b8e7-90207a4796f2,"Menulog sent an email offering a deal. I ordered the food and used their coupon, but it just didn’t work. I checked that I was within the promotional period and met the criteria, it was all good. After contacting them, it was just bad service. Replies took a long time and after realising they were in the wrong they didn’t even offer to replace the offer, let alone compensate for their incompetence. Bye bye Menulog. There is a reason why you are fading away...",Negative
Washerwoman,https://www.productreview.com.au/consumer-profiles/e9726de0-e1f8-3ecc-a7f0-5a323b15dcae,We have had terrible service from Menulog. The first time our order from KFC was stolen by the driver. The tracker showed it had been collected and after 30 minutes I called KFC to find out where it was and they suggested I call Menulog to make a complaint while I did this the tracker changed to delivered. Eventually we had a second order delivered one and a half hours after our first order was due. We tried again a few months later and as soon as the driver was 5 minutes late I called the store as the indicator showed that the driver had not ...,Negative
Roya,https://www.productreview.com.au/consumer-profiles/3d595ced-3bfa-4a90-88dc-cbc5dd674a7e,My food was touched. I contacted the help centre 3 times and for long time I was on hold to be able to talk to someone in charge. Still no success. Someone better to take responsibility and give a call back to verify they delivery man was not infected with COVID.,Negative
Thehat100,https://www.productreview.com.au/consumer-profiles/30c9e574-bd33-4f1d-a671-1635922b6c26,"Ordered.
Delivery 10-15 minutes.
7.03 arrival.
Tracking not working.
7.36 still nothing.
The last order never arrived!
Lesson learned.
Never ever again.
This service is completely unreliable. The poor customer service people had no idea what was going on. The online tracker is ridiculous.",Negative
Shantel C.,https://www.productreview.com.au/consumer-profiles/65daa000-63aa-42f2-80f7-32ec69b24e5a,"What a pathetic joke of a “company” .
Reliability: 0
Customer service : 1
Service : 0",Negative
Nick,https://www.productreview.com.au/consumer-profiles/193f7d65-e92d-339f-ac14-8df62331e697,"Delivery drivers are always late, and are usually rude. The customer service is also very rude and for some reason always call to confirm my address, despite the fact that there are literally dozens of orders successfully completed at my address, all never polite, and all always late. I would cut it all together if they stopped having deals",Negative
Tomas,https://www.productreview.com.au/consumer-profiles/ee238cd5-6f35-40c7-ac5d-b7c81e697b1f,Don't ever use menulog! We order food from KFC and McDonalds. The order from McDonalds took over 1 hour to get and we never got the order from KFC....they said they delivered it!,Negative
Dulce,https://www.productreview.com.au/consumer-profiles/11dbca90-da99-45e8-90fb-18b7babf5bd3,"I ordered food from Supreme Leader, did not receive my order, the signal of the driver got lost, but was reassured that it still is coming, got a notification that it was delivered, but did not received any. Rang customer service they have me a voucher number, but cannot use it",Negative
MAZ,https://www.productreview.com.au/consumer-profiles/22860f2f-17bd-441e-b73f-5ee0d755f181,The menu log vouchers online were not being accepted and contacted menu log and after 50 minutes got no where except excuses from their end and no attempt to compensate the buyer. It would have been easier applying for a mortgage and their customer service values are shocking. Won’t ever be using menu log again! Shame on taking advantage of people who are doing it tough at the moment .,Negative
Nerin A.,https://www.productreview.com.au/consumer-profiles/c7b6ec28-cabf-4908-afda-77f5548b4309,After waiting for my order to arrive for over an hour food was cold & missing items. Customer service were unhelpful when seeking a refund & I was hung up on. Atrocious effort.,Negative
Malcolm M,https://www.productreview.com.au/consumer-profiles/6722d051-b323-3060-a0e8-6045cbd0b084,"I ordered from a restaurant and the delivery time was 1hr 15 so I asked Menuelog to cancel it. The request was made over the chat line to a person called ""Lady"". She refused. Don't use menu log!",Negative
Dave G.,https://www.productreview.com.au/consumer-profiles/6db64ec9-68c6-4a90-8dc0-49523e2d0ad2,"On my most recent order, the sides and drinks were not included with the delivery. I called the representative on the number provided. I was told that I would receive a $10 Menulog voucher as a substitute for my food. That's not acceptible. Nearly any other service would replace the missing food. A voucher just means I would have to use their terrible service again.",Negative
Suzy f,https://www.productreview.com.au/consumer-profiles/45bbee88-e155-4deb-b978-1c752831d85a,"been told was good food
Only curry
Didn't bring nann bread terrible warm onion salad not green as I ordered
Disappointed
Your salad is brown an disgusting, I didn't even order it
Terrible experience
Mc Donald would have been better
And I don't like Macca's",Negative
Rachel,https://www.productreview.com.au/consumer-profiles/b99babf1-c1fd-4e84-8ba9-008456e4c720,I found out why orders are so slow and can take forever. Most drivers are not local first and with COVID there are more drivers that shouldn’t be driving so they have no clue on the area and get lost alot of the time. Secondly these drivers are greedy that they have Uber & Menulog working at the same times as drivers. So if they’ve accepted an Uber order then menulog your order will take much longer. Hence why they state collected or delivered earlier on the APP than they should because they want more deliveries and more money. It’s outrageous...,Negative
Thill,https://www.productreview.com.au/consumer-profiles/46c2c325-5a7e-4057-8f86-63af3349d845,"Multiple times I have tried to complain and get money back due driver getting lost and food arriving cold hour later. This has happened multiple times. No real way to complain. Rang several time to be told they are reviewing and will call me back. Tried again received same answer. They clearly have a tactic to never hand out refunds even when deserving. Just happy to take your money for poor service. App is deleted, will never use again and urge all my friends to never use. Sorry snoop dog, it’s a no from me.",Negative
Dave G,https://www.productreview.com.au/consumer-profiles/38c9648d-251b-3cae-8db4-e8e99f9018c9,"2 orders in a row we have not received our food order. The App says it was delivered, but nothing received. Spoke to the restaurant on each occasion - meals were collected, but mot delivered. Call Menu Log and each time they are unable to contact the driver. Then having to plead with them refund your payment rather than receive a Credit!!! Advised by Menu log that a rep will call - But no call received!!! Now have to wait up to 7 days for a refund!! What sort of dodgy drivers so they employ and what pathetic system do they have, that they cant contact the drivers. Suggest spending less on fancy ads and more on internal systems!!! Food delivery company that struggles to Deliver Food!!!",Negative
Jasmine,https://www.productreview.com.au/consumer-profiles/22730f0f-60a8-4c14-b5be-2314fcc80704,"On two occasions Menulog deducted my money before processing my order, then stated that the order failed to go through. They then failed to process my refund. I had to call them a week later, then call my bank. Rubbish app that steals your money!!!!",Negative
Estarossa,https://www.productreview.com.au/consumer-profiles/c0fad7f1-d5f4-4c08-805d-ce6c39ca6004,"MenuLog is absolutely horrific. One of the worst food delivery apps. Food always comes late, and not only that, but a lot of the times they bring the wrong order. And you can't leave a review on individual people like with UberEats to hold them accountable for their actions! You might be able to get a voucher or something to compensate for wrong orders, but imagine having a wrong or late order everytime.",Negative
Callum,https://www.productreview.com.au/consumer-profiles/8e4c475e-7d2d-4bc1-952f-636f06e46d3e,Everyone at menulog is severely broken and every order you make will no doubt be wrong. Do not give these fools your business. If you value good service and expect a modicum of good service please consider other means of acquiring food.,Negative
Mike S.,https://www.productreview.com.au/consumer-profiles/369b36a7-dc24-4ff7-b988-c3dd5857e14e,Can we contact the police or do a class action ? Isn’t it stealing are the drivers eating the food ? What is going on it’s blatant and covering up .,Negative
Steph d,https://www.productreview.com.au/consumer-profiles/5c740474-fc17-3806-974c-b78740e4def5,"More than one occasion I have waited for hours while the app tries to find a driver and after time and time again of calling no food
Uber eats carps on you",Negative
Unimpressed,https://www.productreview.com.au/consumer-profiles/83537c2e-025f-4704-b0ab-27a774a28648,Used menulog once NEVER again. Totally disgusted. Waited over 2 hours. Thanks menulog went without dinner because of you. Poor restaurant cooked the meal so they’re out Of pocket because of you!,Negative
Shan,https://www.productreview.com.au/consumer-profiles/fe1006ff-c26a-4ba8-82ab-bbb2951f6273,"Ordered a burger meal and received the wrong burger and no chips. The only correct thing was the drink. On top of that, delivery took an absurd length of time.",Negative
Drew,https://www.productreview.com.au/consumer-profiles/8345efae-e2ce-4f95-bf62-78b66ec69f55,"Today I downloaded Menulog because I couldn’t remember the password to my Uber Eats account after getting a new phone. My first order, AFTER 40 minutes of waiting was cancelled by the restaurant with no explanation or anything. Response times are the worst. I tried again and ordered something else tonight WHICH AGAIN I have been waiting half an hour to be connected to a driver! This is the most ridiculous service. Worst response times, drivers are never available and overall the worst service. I definitely recommend Uber Eats, they might charge more but at least they know how to be efficient",Negative
Sharc,https://www.productreview.com.au/consumer-profiles/bbdf0d27-25c9-3c25-ae3c-5e1050c1ccca,Ordered food and I ring after 2 hours only to be told they are waiting for a driver and don’t know how long till they find a driver will never use again,Negative
Brett L.,https://www.productreview.com.au/consumer-profiles/b3c9a127-3349-4902-9ffe-2317d685897a,Food is always terribly late or doesnt come at all. I use Uber eats now this service is disappointing. Have deleted the aplication to not be let down again. good luck,Negative
Mau,https://www.productreview.com.au/consumer-profiles/2dfe0c38-5b0c-4256-ab71-29635aea32d5,"Once a week I order Menulog and EVERY TIME and I mean EVERY TIME, no crap I have ordered from Menulog their drivers are late. Whether it'd be 5 minutes, 10 minutes, 15 minutes, 20 minutes... and so on but last night was the last straw. Mind you, I never complained about their lateness but last night the driver was 40 minutes late and he claims he had the wrong address!! And the pizza was COLD! When I called to get my money back, the rep offered a $10 voucher lol. I had to tell the rep I want the WHOLE amount I paid refunded or a new pizza ...",Negative
David,https://www.productreview.com.au/consumer-profiles/c2c7ffaf-bd1a-3119-b6d8-d8de420b6be8,"it happened maybe 10 or more times now.
driver continue to deliver it to wrong address, or don't deliver the food and mark it as 'delivered' or sometimes just leave it at the front door without even pressing the door bell or knocking on the door.
Maybe their 'contact-less delivery' means ""I won't press the bell, I won't call you, I won't knock on the door, I just want you to come out and get it when you can"".",Negative
Matthew P. H.,https://www.productreview.com.au/consumer-profiles/e4279691-f81c-4f1f-bedd-40e7a0a33f6b,"Wrong food delivered, contacted them and they put me on hold yet couldn’t contact the driver to get them to turn around and bring the food we ordered back.. m",Negative
Normac E.,https://www.productreview.com.au/consumer-profiles/80c2083b-c603-4ac1-814a-b9ba63742b9c,"Ordered kfc for my family tonight and all I received was a 1.25 drink, all up the family meal cost $42,90, I rang kfc directly and they tried to organise another delivery driver straight away, revived a call from menurort and they couldn’t organise another a delivery driver and offered me a $30 voucher lol, what a f***** rip off the meal cost me over $40 and they still tried to charge me $12:90 for a drink and delivery, got a full refund and not a voucher because I will never use menu log again, stick with the other delivery apps they are heaps better",Negative
Adam Q.,https://www.productreview.com.au/consumer-profiles/26012147-b601-4569-b0ab-060876dc4010,No help when food delivery is running late or doesn’t arrive. Food arrived cold and when I enquired they gave me a $10 voucher on $70 order. The chat was extremely poor as was the restaurant which is a representation of Menulog. Uber eats for the win.,Negative
Adrenalinangel,https://www.productreview.com.au/consumer-profiles/c53d9827-a8c5-3053-a0ec-181450210c77,Was told order had arrived and out front but no one there have video of front of house and no one close or even drove by. Called complaint centre but told by restaurants manager driver had waited out front 10 mins which was a lie,Negative
Fuck you menulog,https://www.productreview.com.au/consumer-profiles/1277eca9-8926-4f35-9d95-fe1e60d4ea84,"Ordered dinner at 5:30. Meant to arrive by 7. 7:30 it had still not arrived. Rang Menulog, on hold for 20 mins. They offered us a voucher. Not good enough.",Negative
Neil,https://www.productreview.com.au/consumer-profiles/669b9db3-c86e-372e-a277-57b381799c97,"Have had to use this delivery service a number of times only because some restaurants are unfortunately only available on it. Every single time, without fail, the delivery time is in excess of an hour, sometimes more. I dread having to order from them. It appears as though the service has. I interest in improving the service given that every review here is disparaging. The market will ultimately eliminate them.",Negative
Tanya,https://www.productreview.com.au/consumer-profiles/da7dd22a-3ca5-34e3-8005-0b7bd6401553,"We ordered our meal at 5pm, hoping to get in before rush hour. Menulog advised that our delivery should arrive by 5.26pm. By 5.40pm with no delivery yet, we went on ""Chat"" to ask for an accurate ETA. After receiving apologies, we were told to expect delivery by 6.18pm, 80mins after our order was taken and confirmed. FYI, the restaurant is only 10mins away, and the 3 items we ordered couldn't have taken more than 15min to prepare... At 6pm the Menulog update page said the driver was finally at the restaurant waiting. By 6.15pm the update page ha...",Negative
Peter,https://www.productreview.com.au/consumer-profiles/8686d2d8-b482-3183-b6d4-470093321973,It appears to me that there are 2 main requirements for becoming a menulog delivery person;,Negative
Evie,https://www.productreview.com.au/consumer-profiles/9d841bc5-d2c0-4ba9-9d42-1e51381d4f7c,"We placed an order at 12pm and was sent an email confirming my order stating they were waiting for driver and it would be delivered at 1:20pm. Money was taken from my account, but almost TWO hours later still no delivery. Contacted menu log and was on hold for ages only to be told the driver was on his way, called another two times and the same excuse. So disappointed. We waited for almost TWO hours, without any idea why our lunch had not arrived. If they were short staffed, fair enough - we could have gotten it ourselves. But no, no communicat...",Negative
Avis M.,https://www.productreview.com.au/consumer-profiles/065aed6a-f297-489e-b220-e19cd0dff63f,Ordered macdonalds at 8AM and delivery was at 10AM. The maccas is about 5min car ride from my place....!! Never using this service again!,Negative
Gay W,https://www.productreview.com.au/consumer-profiles/a1dff5c6-f078-3c61-84a0-9f43be7c92e7,"I made a review for a restaurant I ordered from on Menulog. The star rating was published but Menulog removed the comments! I had a serious issue with the restaurant I ordered from, that's why I left the comment, but Menulog made the comments vanish. Looking at a lot of the restaurant ratings on Menulog, most of them have no comments attached to them. Doesn't seem right to me!!",Negative
Anne,https://www.productreview.com.au/consumer-profiles/3c15e466-cf88-454b-a8ac-6e73b51562e2,We are business that used to use menulog. Was charged an extra $3 because the driver said he had to wait 9mins for the order. When we inspected the camera on that day he didn’t wait more than 10 seconds,Negative
Lucky,https://www.productreview.com.au/consumer-profiles/c24452ab-8ac2-4881-9984-3ee6343f4f4f,"Hopeless service. I don't even want to give 1 Star....Food never arrived, waited till 9pm and slept without dinner. They offered credit and we used the credit and ordered next day again and the second day also didn't deliver in-spite of showing in the system it is delivered. After one and half hours, at last he delivered and asking us extra money for delivery.",Negative
Sherwin E.,https://www.productreview.com.au/consumer-profiles/51c762d8-a14c-4c98-bebf-fbab80f0a7b5,I placed an order at 11pm and was sent an email confirming my order stating they were waiting for driver. Money was taken from my account. One hour and a half later still no delivery. Contacted menu log and was on hold for ages only to be told the restaurant had closed. So disappointed was left in the loop of i didnt call i wouldve still been waiting for nothing. Terrible service,Negative
Ryan,https://www.productreview.com.au/consumer-profiles/fb3f8554-2891-4817-a709-1ba9b34a66ff,"Estimate was 8.19 and not only they didn’t arrive on time, 5min later they have changed the estimate to 8.41 and the courier didn’t even knock the door or notify. And the worst thing is the food was all cold. Worst delivery ever. The chips were not edible. At all.",Negative
RedPenVandal,https://www.productreview.com.au/consumer-profiles/b5349cc5-d335-49a8-b878-025041c7df79,I was doing delivery driving through Menulog until I had a car accident on the way to pick up a customer’s order.,Negative
Michelle,https://www.productreview.com.au/consumer-profiles/b2a063f5-0f8d-4a2a-b401-05444ba825bf,This would have to be the worst delivery service first and last time I ever order from them the driver didn’t knock so food was a bit my order was missing things... I rang them the phone kept hanging up on their end so 3 phone calls later (48mins in total) only to be offered my money back instead of replacing the items... Keep in mind they take your money straight away for their service ( not good service at all) but you give to wait 5 days to get your money back....,Negative
Seany,https://www.productreview.com.au/consumer-profiles/c6b63cca-c113-3761-9853-9a3d2cdf1e6f,"Food never showed up 3rd time this has happened or takes 2 hours to travel 6kms offshore call takers are no help they can’t understand you offer you nonsense vouchers I just want my food
Total
Scam this Menulog",Negative
Amanda C.,https://www.productreview.com.au/consumer-profiles/1951e754-505b-4879-b317-5325fba76b0a,live in an apartment building this order was not delivered because the delivery person didn’t buzz. I HAVE NEVER had a delivery where a person doesn’t buzz. I have contacted menulog more than 12 times and they do NOTHING.,Negative
Jeremy Cole,https://www.productreview.com.au/consumer-profiles/24b3b4af-b68f-419f-94e0-b39e0e67364a,Our havent received our food yet they marked it as delivered. They didnt even give a contact detail of the driver so we could check him out. Worst app ever,Negative
Jason,https://www.productreview.com.au/consumer-profiles/92e52a14-3c90-4671-88ab-728f69057e73,"Was not told a driver had not been allocated. We waited for over 40mins, without any idea why our dinner had not arrived. If they were short staffed, fair enough. We could have gotten it ourselves. But no, no communication by Menulog at all.",Negative
Israel L.,https://www.productreview.com.au/consumer-profiles/fafb9072-80c6-4ce5-abec-a0e197ddc501,"If the staff at menulog could provide me with terrible service it would currently be an upgrade to what I have experienced. Paying for an order that never got delivered, then have to prove that we didn’t receive our food was a battle, once they finally realised they screwed up I’m still waiting seven weeks for my refund after over three hours of calls, don’t waste your time with Menulog.",Negative
Jennifer B.,https://www.productreview.com.au/consumer-profiles/ee232799-df52-4f70-8553-d3982dc2bb7f,"Pretty self explanatory. Zero customer service or help when a chat was opened. I was ignored and the chat was ended. Recieved our meal, squashed, soggy and broken. Never again.",Negative
Hima,https://www.productreview.com.au/consumer-profiles/ebe04ebe-d6ba-4030-86ce-a46533fd5012,"This happened with me several times, they will make me wait for hours and finally will give status as delivered in actual they have not even assign a driver, recently today 19/20 September they made me wait till 3 hour and complete order with status as delivered and when i called the restaurant they told the food is still with them, this shows their ignorance and poor servicing. I will give you proof of todays incident.",Negative
María Fernanda S.,https://www.productreview.com.au/consumer-profiles/a20a2c0b-a78c-4d92-9e3c-ff8a9611b903,"The driver never rang from the doorbell, and I never know when they arrived, I never had my food in my hands. Outrage and disgusting service. I won't use menulog anytime, never!",Negative
Kevin,https://www.productreview.com.au/consumer-profiles/974d37a7-72cd-4bfb-8997-8e63c017a7d3,Tried to resolve issue met with incompetence kept on hold for half an hour in total over 4 phone calls this is the second time i have had such an experience,Negative
Ginny,https://www.productreview.com.au/consumer-profiles/6b8e8dd0-a914-3dcb-a3a0-a1b8ed9e26f6,Waited 45 mins and still no driver assigned and no food for a place 5 mins away. This is Unacceptable. Will be sticking to Uber eats. Don’t waste your time. Would give zero stars if I could.,Negative
Janelle,https://www.productreview.com.au/consumer-profiles/1d207fc7-16fc-464a-abed-48c8196e3c7c,The driver did not deliver food. Stole it! Customer service didn't believe me. Only offered a voucher. ThenI was offered my money back after I complained. Never using menulog again!,Negative
Sarah T,https://www.productreview.com.au/consumer-profiles/1b87fafd-2188-48eb-bc2b-67611ee086a2,"Placed an order. Website stated order was accepted. Received a call to confirm our address. After 90 mins, the delivery had not occurred and was past the time stated. I ended up having to call Menulog to follow up (no update received from them). The customer service officer advised the food had been prepared and was waiting for a driver (sounded like it had been sitting a while). The customer service officer was unapologetic and I was hung up on whilst being placed on hold.",Negative
Catherine M.,https://www.productreview.com.au/consumer-profiles/2a28421a-8739-4fef-bd64-551ffd14802d,"So cranky. This mob asked for a review after they said my food had been delivered. I'm still waiting for my food a day later. I will be chasing a refund. Not happy!
So after contacting them they offered a voucher or refund as a gesture of goodwill. What!!! They had taken my money and provided no service! I took the refund but was told it would be at least 5 working days before it was refunded.
I will never use this mob again App deleted!!!",Negative
Stella.M,https://www.productreview.com.au/consumer-profiles/eb6556b9-73a9-3015-851d-e04fcf609d8d,Ordered Hungry Jacks and the food never came! Called menulog and they said Hungry Jacks cancelled our order. Rang Hungry Jacks and they said my order has been placed but menulog hadn't assigned a driver yet!,Negative
Nicole,https://www.productreview.com.au/consumer-profiles/cd9ae88f-864d-3c1e-bb22-133f3fb1c409,Had a coupon in my app that said free delivery over $10 and $2 hand rolls from sushi sushi for a limited time.... I got the $2 hand rolls and some other items which came to $15 then was charged $5 for delivery. Not a massive deal but I thought I would contact customer service anyway. After contacting customer service they advised me the offer finished Friday 18/09.... (this was not stated anywhere) I asked why it was still on my app and that I had just received the $2 hand rolls so it must still be on. I also stated that there were no dates ...,Negative
Evan,https://www.productreview.com.au/consumer-profiles/7d2ee655-7ec9-4b71-a6ae-1d79715c9062,Made an order at 10 am. Delivery is estimated at 12:45pm.,Negative
IMK,https://www.productreview.com.au/consumer-profiles/0c04a309-e1d4-4077-a039-ce1d52c59eb1,Order didn't arrive. Was then contacted by customer service and promised a voucher that didn't arrive. Spent about 2h talking to customer services just to get my money back. Would highly recommend avoiding menulog.,Negative
Steph,https://www.productreview.com.au/consumer-profiles/d51746c7-5efc-33c5-9bf9-d1d91096cc88,"Total complete joke!!
Placed a delivery order for Hungry Jacks at 6:18pm tonight.
Estimated delivery time: 6:45pm
And then time changed to 7:08pm
7:10pm no food received, called Menulog no record of order, checked bank account money taken out by HJs Rockingham. Called HJs, they confirmed order received but did not prep order due to no assigned drivers. Called Menulog again, and they said they will look for an available driver.
At least an update on whats happening due to no available drivers... but nothing!!
Food got delivered at 7:58pm.
This ...",Negative
Peter JD,https://www.productreview.com.au/consumer-profiles/aee75677-b692-4ddc-ab76-51f866574639,"Placed an order with Menulog, the money was deducted from our credit card via Paypal ($90.50) BUT the restaurant never received the order and we received no order confirmation. Paypal clearly showed we'd paid Menulog and we got the notification the money had come off the credit card. Spent 20min in chat with Menulog, who claimed they couldn't find the order at all, so couldn't process it or refund our money! Down $90.50, no dinner, no refund. Called credit card company, and they couldn't reverse the transaction because it had already gone through. Could take 3-5 days to get our money back. Utter joke and will never use them again. Wishing now we had read these reviews first!",Negative
Bronte,https://www.productreview.com.au/consumer-profiles/5773f123-c926-4fb9-bc66-b2714d3283e9,"This company is an absolute joke food delivered over an hour late every time we’ve used it, delivered stale cold and they’re customer service does absolutely nothing about it. Lied to us saying it had been picked up and still no delivery 40 minutes later from a restaurant 5 minutes away. Tried to asked the driver and he ran away ignoring us wouldn’t even look us in the eye. NEVER using this service again what an absolute joke.",Negative
Brad,https://www.productreview.com.au/consumer-profiles/54395d00-68b6-443c-a959-11be0c3c109e,The App said delivered but no food arrived... spent the next hour on the phone trying to get my money back. Have ordered with Uber Eats lots of times and never had a problem! 1st time ordering with Menulog and it was the worst experience ever!!!,Negative
Rob c.,https://www.productreview.com.au/consumer-profiles/350b8c53-1ae2-4a83-8cf8-83db061d07f2,"order was confirmed delivered, but the driver took off with the food. Vouchers provided for a company that hires thieves to run delivery. Yea.. going to use them again... he said sarcastically",Negative
Belinda,https://www.productreview.com.au/consumer-profiles/a33bbb65-0d7f-4a10-80c3-04460e9f3e55,"Food cold, waited too long, 1 meal missing. Menulog would only give voucher. We wanted the meal, a voucher for use in the future is of no use as we will not use service again.",Negative
Sharon,https://www.productreview.com.au/consumer-profiles/632161a7-f1b3-3e1f-8eee-f2c126c3dcec,Tonight is the 3rd time in the past two months I have placed an order with Menulog. Every time I get a status saying the food is being delivered or that it has been delivered and it has not left the restaurant or the restaurant has been closed. All the while we receive updates to say it's on its way but alas it never arrives. After half an hour on the phone with Menluog (it's now an hour and a half to two hours later) and still no dinner.,Negative
Joel,https://www.productreview.com.au/consumer-profiles/4c4a4bdf-7a4d-4fef-b8f8-b396d58b3ba3,Made a delivery....was 45 minutes late until the driver arrived to pick up...then the tracking stopped. Rang the restaurant after another 30 mins..order had left long ago. Got on a chat with someone and took 20 more minutes to find out the driver had dropped it. When were they going to tell me? Wasted the entire evening. Never using again.,Negative
Robert Y,https://www.productreview.com.au/consumer-profiles/42b9ba4e-98cc-302d-80aa-02fba3d6ad51,"The driver picked up the food 20 minutes earlier, after I called the restaurant to find out why a 6 to 7 minute travel time had been obliterated. He didn't change the status to picked up so I assumed the restaurant was delaying the process. However it was the incompetent delivery person. I called Menulog who promised me a voucher via email which was never sent! The driver ended up arriving almost 50 minutes later and all he could say was ""Sorry for the delay"". I am now hesitant in using Menulog and will rely more on doordash and ubereats. Where is my voucher promised to me in Wednesday and it is now Friday. Not at all impressed!",Negative
